Date,ETH Price
2020-12-12 00:00:00 UTC,545.9828352633690
2020-12-13 00:00:00 UTC,568.3587534073820
2020-12-14 00:00:00 UTC,590.3244403029340
2020-12-15 00:00:00 UTC,585.5418949360020
2020-12-16 00:00:00 UTC,589.0668316450420
2020-12-17 00:00:00 UTC,635.9618893796140
2020-12-18 00:00:00 UTC,644.0652701929780
2020-12-19 00:00:00 UTC,654.4204162965750
2020-12-20 00:00:00 UTC,659.3188076372090
2020-12-21 00:00:00 UTC,639.5154368778180
2020-12-22 00:00:00 UTC,610.4270278980670
2020-12-23 00:00:00 UTC,634.9797234431860
2020-12-24 00:00:00 UTC,587.9588954992440
2020-12-25 00:00:00 UTC,612.8796570505970
2020-12-26 00:00:00 UTC,626.4567387784560
2020-12-27 00:00:00 UTC,636.7423171945000
2020-12-28 00:00:00 UTC,689.6598573269880
2020-12-29 00:00:00 UTC,732.9570292975280
2020-12-30 00:00:00 UTC,735.5908981625740
2020-12-31 00:00:00 UTC,752.8559324490190
2021-01-01 00:00:00 UTC,738.6169381520410
2021-01-02 00:00:00 UTC,730.1473402196370
2021-01-03 00:00:00 UTC,777.6960653039430
2021-01-04 00:00:00 UTC,967.0005967288460
2021-01-05 00:00:00 UTC,1025.6547675669000
2021-01-06 00:00:00 UTC,1103.3582516225700
2021-01-07 00:00:00 UTC,1208.5750928728900
2021-01-08 00:00:00 UTC,1229.4713150147800
2021-01-09 00:00:00 UTC,1223.7296883535300
2021-01-10 00:00:00 UTC,1282.979575527320
2021-01-11 00:00:00 UTC,1267.7310031512100
2021-01-12 00:00:00 UTC,1092.9143378806100
2021-01-13 00:00:00 UTC,1045.406815230410
2021-01-14 00:00:00 UTC,1132.0155910164700
2021-01-15 00:00:00 UTC,1216.9147884634600
2021-01-16 00:00:00 UTC,1171.8600177046500
2021-01-17 00:00:00 UTC,1234.6318700828000
2021-01-18 00:00:00 UTC,1229.379698072010
2021-01-19 00:00:00 UTC,1255.976691513210
2021-01-20 00:00:00 UTC,1383.4840902277100
2021-01-21 00:00:00 UTC,1385.8529958752600
2021-01-22 00:00:00 UTC,1122.912432537310
2021-01-23 00:00:00 UTC,1236.6834427536600
2021-01-24 00:00:00 UTC,1231.176379704470
2021-01-25 00:00:00 UTC,1392.5397634449700
2021-01-26 00:00:00 UTC,1323.4295031020100
2021-01-27 00:00:00 UTC,1355.233724241000
2021-01-28 00:00:00 UTC,1253.141671558610
2021-01-29 00:00:00 UTC,1328.773619066560
2021-01-30 00:00:00 UTC,1380.2842591352100
2021-01-31 00:00:00 UTC,1372.427228964230
2021-02-01 00:00:00 UTC,1317.0474362291800
